fecha,producto_id,Amazon,Decathlon,Deporvillage
2022-11-03,PROD_008,62.34,59.27,66.06
2022-11-03,PROD_009,375.99,341.81,359.68
2022-11-03,PROD_010,180.26,153.41,167.86
2022-11-03,PROD_011,46.03,41.96,44.79
2022-11-03,PROD_012,55.03,52.46,55.0
2022-11-03,PROD_013,26.57,22.79,25.62
2022-11-03,PROD_014,40.39,35.32,39.4
2022-11-03,PROD_015,139.55,148.66,137.29
2022-11-03,PROD_016,753.21,748.11,806.55
2022-11-03,PROD_017,95.7,83.64,96.21
2022-11-03,PROD_018,71.02,63.91,68.51
2022-11-03,PROD_019,102.51,99.76,107.43
2022-11-03,PROD_020,81.55,74.9,77.71
2022-11-03,PROD_021,132.82,111.78,122.65
2022-11-03,PROD_022,20.09,19.33,21.1
2022-11-03,PROD_023,36.81,30.73,35.57
2022-11-03,PROD_024,49.32,48.41,52.33
2022-11-04,PROD_001,86.85,112.86,101.02
2022-11-04,PROD_002,117.04,112.87,119.84
2022-11-04,PROD_003,79.23,77.84,80.92
2022-11-04,PROD_004,70.68,67.41,74.18
2022-11-04,PROD_005,36.64,32.68,34.06
2022-11-04,PROD_006,58.53,60.85,67.64
2022-11-04,PROD_007,72.05,61.02,72.53
2022-11-04,PROD_008,67.2,58.56,63.98
2022-11-04,PROD_009,378.89,342.81,356.09
2022-11-04,PROD_010,181.53,155.07,169.08
2022-11-04,PROD_011,48.2,41.52,47.96
2022-11-04,PROD_012,58.45,51.49,56.54
2022-11-04,PROD_013,25.0,22.49,26.16
2022-11-04,PROD_014,39.37,35.51,42.11
2022-11-04,PROD_015,140.35,152.12,137.8
2022-11-04,PROD_016,775.11,735.45,809.95
2022-11-04,PROD_017,100.24,83.65,90.56
2022-11-04,PROD_018,70.64,65.62,70.45
2022-11-04,PROD_019,115.57,98.62,117.47
2022-11-04,PROD_020,79.73,71.53,84.79
2022-11-04,PROD_021,130.21,110.17,124.66
2022-11-04,PROD_022,18.77,18.05,19.7
2022-11-04,PROD_023,36.61,32.66,36.53
2022-11-04,PROD_024,48.17,44.47,52.29
2022-11-05,PROD_001,88.12,111.18,98.61
2022-11-05,PROD_002,116.55,112.52,121.32
2022-11-05,PROD_003,83.31,77.77,85.02
2022-11-05,PROD_004,77.14,67.54,77.23
2022-11-05,PROD_005,34.07,32.87,36.71
2022-11-05,PROD_006,70.84,60.7,63.78
2022-11-05,PROD_007,73.87,67.28,71.49
2022-11-05,PROD_008,59.0,57.23,63.33
2022-11-05,PROD_009,380.61,341.53,369.6
2022-11-05,PROD_010,182.14,149.35,169.81
2022-11-05,PROD_011,48.3,39.9,47.33
2022-11-05,PROD_012,58.77,53.24,53.61
2022-11-05,PROD_013,24.02,21.84,23.32
2022-11-05,PROD_014,40.98,35.25,41.58
2022-11-05,PROD_015,140.79,148.7,136.9
2022-11-05,PROD_016,764.41,733.47,805.09
2022-11-05,PROD_017,89.15,84.71,92.8
2022-11-05,PROD_018,64.04,61.71,68.57
2022-11-05,PROD_019,104.11,98.05,115.31
2022-11-05,PROD_020,76.16,72.33,78.23
2022-11-05,PROD_021,131.97,112.49,123.95
2022-11-05,PROD_022,21.02,18.17,19.73
2022-11-05,PROD_023,34.45,31.47,36.1
2022-11-05,PROD_024,54.31,46.05,46.68
2022-11-06,PROD_001,87.26,114.88,101.51
2022-11-06,PROD_002,117.68,113.58,121.93
2022-11-06,PROD_003,85.33,75.57,81.01
2022-11-06,PROD_004,71.55,67.12,74.06
2022-11-06,PROD_005,36.37,32.02,36.25
2022-11-06,PROD_006,65.45,58.59,65.18
2022-11-06,PROD_007,74.76,63.36,72.53
2022-11-06,PROD_008,64.75,61.92,66.1
2022-11-06,PROD_009,387.72,337.16,366.99
2022-11-06,PROD_010,178.86,147.84,167.0
2022-11-06,PROD_011,46.31,41.27,44.1
2022-11-06,PROD_012,52.11,49.33,54.06
2022-11-06,PROD_013,27.21,22.35,24.79
2022-11-06,PROD_014,39.88,38.01,38.21
2022-11-06,PROD_015,141.56,145.24,134.69
2022-11-06,PROD_016,779.35,738.24,790.03
2022-11-06,PROD_017,97.83,81.11,97.14
2022-11-06,PROD_018,68.55,66.09,71.23
2022-11-06,PROD_019,115.24,100.58,108.69
2022-11-06,PROD_020,84.43,75.79,79.96
2022-11-06,PROD_021,133.18,111.23,119.39
2022-11-06,PROD_022,20.34,18.52,20.94
2022-11-06,PROD_023,32.8,31.75,36.73
2022-11-06,PROD_024,49.07,47.66,52.45
2022-11-07,PROD_001,85.98,109.97,100.68
2022-11-07,PROD_002,118.67,111.9,124.11
2022-11-07,PROD_003,90.68,72.92,82.33
2022-11-07,PROD_004,71.99,66.13,75.52
2022-11-07,PROD_005,33.73,31.05,34.98
2022-11-07,PROD_006,62.05,59.47,63.85
2022-11-07,PROD_007,67.34,63.3,72.74
2022-11-07,PROD_008,63.34,58.25,69.64
2022-11-07,PROD_009,373.04,338.24,359.75
2022-11-07,PROD_010,179.63,155.34,168.38
2022-11-07,PROD_011,42.42,42.35,46.42
2022-11-07,PROD_012,56.75,50.11,56.03
2022-11-07,PROD_013,24.26,23.3,25.21
2022-11-07,PROD_014,37.08,36.8,39.29
2022-11-07,PROD_015,137.77,149.95,133.67
2022-11-07,PROD_016,770.04,734.97,792.58
2022-11-07,PROD_017,103.03,86.84,99.74
2022-11-07,PROD_018,71.05,64.82,70.21
2022-11-07,PROD_019,111.35,97.68,110.03
2022-11-07,PROD_020,80.48,76.81,77.13
2022-11-07,PROD_021,128.51,109.58,125.06
2022-11-07,PROD_022,20.82,18.15,20.33
2022-11-07,PROD_023,36.48,31.81,32.87
2022-11-07,PROD_024,53.22,46.58,47.91
2022-11-08,PROD_001,86.28,112.64,100.04
2022-11-08,PROD_002,116.64,111.93,123.65
2022-11-08,PROD_003,79.72,76.55,86.36
2022-11-08,PROD_004,70.17,71.38,73.63
2022-11-08,PROD_005,35.2,33.04,36.78
2022-11-08,PROD_006,60.86,59.89,64.39
2022-11-08,PROD_007,66.22,61.68,68.29
2022-11-08,PROD_008,71.21,61.9,65.39
2022-11-08,PROD_009,381.8,339.75,362.34
2022-11-08,PROD_010,180.59,155.31,167.93
2022-11-08,PROD_011,42.28,42.43,43.85
2022-11-08,PROD_012,54.66,49.58,57.18
2022-11-08,PROD_013,23.96,23.52,24.22
2022-11-08,PROD_014,39.91,35.65,41.07
2022-11-08,PROD_015,138.0,149.39,136.79
2022-11-08,PROD_016,759.88,755.51,812.62
2022-11-08,PROD_017,92.57,89.75,97.13
2022-11-08,PROD_018,67.81,66.52,67.08
2022-11-08,PROD_019,115.67,101.42,108.1
2022-11-08,PROD_020,74.38,71.53,83.2
2022-11-08,PROD_021,131.43,114.53,124.19
2022-11-08,PROD_022,21.8,18.57,19.42
2022-11-08,PROD_023,37.41,32.64,35.45
2022-11-08,PROD_024,47.37,46.67,50.24
2022-11-09,PROD_001,86.15,112.1,99.05
2022-11-09,PROD_002,115.6,112.9,119.91
2022-11-09,PROD_003,90.18,80.58,90.33
2022-11-09,PROD_004,78.78,68.92,74.12
2022-11-09,PROD_005,33.35,32.21,33.04
2022-11-09,PROD_006,65.74,60.23,68.6
2022-11-09,PROD_007,62.87,62.12,69.29
2022-11-09,PROD_008,67.84,57.89,68.24
2022-11-09,PROD_009,373.7,344.19,357.77
2022-11-09,PROD_010,176.37,148.61,170.36
2022-11-09,PROD_011,47.14,39.39,43.84
2022-11-09,PROD_012,55.81,49.31,51.78
2022-11-09,PROD_013,23.79,22.29,25.99
2022-11-09,PROD_014,41.16,36.72,39.4
2022-11-09,PROD_015,140.56,145.22,138.46
2022-11-09,PROD_016,772.86,743.89,787.51
2022-11-09,PROD_017,103.34,84.7,93.84
2022-11-09,PROD_018,66.99,62.01,72.29
2022-11-09,PROD_019,113.3,103.79,112.08
2022-11-09,PROD_020,80.69,70.09,76.49
2022-11-09,PROD_021,131.31,115.33,125.34
2022-11-09,PROD_022,18.75,18.39,19.41
2022-11-09,PROD_023,33.82,32.17,32.71
2022-11-09,PROD_024,53.45,46.09,51.61
2022-11-10,PROD_001,86.45,112.38,100.4
2022-11-10,PROD_002,115.3,110.16,123.53
2022-11-10,PROD_003,84.39,76.59,83.85
2022-11-10,PROD_004,80.22,71.87,72.43
2022-11-10,PROD_005,32.24,33.09,36.4
2022-11-10,PROD_006,66.82,59.62,64.8
2022-11-10,PROD_007,73.29,64.21,69.15
2022-11-10,PROD_008,61.57,62.09,64.48
2022-11-10,PROD_009,389.8,335.49,369.53
2022-11-10,PROD_010,178.2,151.44,169.45
2022-11-10,PROD_011,43.11,40.04,42.25
2022-11-10,PROD_012,50.95,49.98,57.64
2022-11-10,PROD_013,26.37,22.04,26.15
2022-11-10,PROD_014,38.96,36.82,39.4
2022-11-10,PROD_015,138.04,149.22,135.85
2022-11-10,PROD_016,780.28,737.6,782.86
2022-11-10,PROD_017,95.93,86.52,94.17
2022-11-10,PROD_018,72.88,65.2,66.33
2022-11-10,PROD_019,106.83,97.07,106.32
2022-11-10,PROD_020,85.38,74.44,79.74
2022-11-10,PROD_021,133.5,115.42,123.79
2022-11-10,PROD_022,19.3,18.26,20.11
2022-11-10,PROD_023,34.7,31.63,35.05
2022-11-10,PROD_024,46.19,45.83,48.95
2022-11-11,PROD_001,85.08,111.14,101.1
2022-11-11,PROD_002,119.08,110.14,121.82
2022-11-11,PROD_003,80.56,79.25,87.52
2022-11-11,PROD_004,69.4,69.42,74.15
2022-11-11,PROD_005,37.47,33.05,37.07
2022-11-11,PROD_006,62.6,59.43,62.64
2022-11-11,PROD_007,68.63,64.35,74.19
2022-11-11,PROD_008,59.27,59.94,64.34
2022-11-11,PROD_009,377.35,335.3,358.68
2022-11-11,PROD_010,177.24,155.59,169.43
2022-11-11,PROD_011,46.05,42.56,42.55
2022-11-11,PROD_012,54.06,51.19,53.63
2022-11-11,PROD_013,23.32,24.02,26.14
2022-11-11,PROD_014,37.07,38.28,40.37
2022-11-11,PROD_015,140.88,147.13,138.82
2022-11-11,PROD_016,751.62,735.7,787.97
2022-11-11,PROD_017,97.69,92.21,93.61
2022-11-11,PROD_018,64.86,64.8,66.76
2022-11-11,PROD_019,110.57,98.21,103.3
2022-11-11,PROD_020,81.74,75.12,80.15
2022-11-11,PROD_021,131.32,111.23,124.36
2022-11-11,PROD_022,21.47,18.7,20.73
2022-11-11,PROD_023,37.41,30.73,34.75
2022-11-11,PROD_024,47.1,44.31,47.99
2022-11-12,PROD_001,85.03,109.34,98.5
2022-11-12,PROD_002,116.75,114.93,119.85
2022-11-12,PROD_003,81.12,73.94,82.51
2022-11-12,PROD_004,77.31,66.63,74.66
2022-11-12,PROD_005,32.95,33.27,34.73
2022-11-12,PROD_006,62.88,60.3,67.4
2022-11-12,PROD_007,66.92,62.44,71.09
2022-11-12,PROD_008,62.17,57.03,61.33
2022-11-12,PROD_009,389.14,341.23,362.05
2022-11-12,PROD_010,182.71,152.24,166.08
2022-11-12,PROD_011,45.51,41.93,43.68
2022-11-12,PROD_012,56.46,52.52,55.87
2022-11-12,PROD_013,26.32,21.78,26.78
2022-11-12,PROD_014,42.51,36.01,39.49
2022-11-12,PROD_015,138.81,145.92,137.6
2022-11-12,PROD_016,785.03,725.91,800.95
2022-11-12,PROD_017,93.5,84.42,93.7
2022-11-12,PROD_018,64.83,64.97,65.54
2022-11-12,PROD_019,101.9,94.27,107.59
2022-11-12,PROD_020,73.88,72.63,76.95
2022-11-12,PROD_021,128.46,110.45,124.27
2022-11-12,PROD_022,19.07,18.36,19.67
2022-11-12,PROD_023,37.18,32.08,36.06
2022-11-12,PROD_024,46.8,45.21,48.48
2022-11-13,PROD_001,87.76,112.84,99.23
2022-11-13,PROD_002,118.53,112.57,125.48
2022-11-13,PROD_003,91.66,77.24,81.66
2022-11-13,PROD_004,75.99,68.8,71.12
2022-11-13,PROD_005,31.94,30.99,35.48
2022-11-13,PROD_006,62.7,60.76,63.06
2022-11-13,PROD_007,71.23,62.66,70.39
2022-11-13,PROD_008,61.35,59.73,66.24
2022-11-13,PROD_009,380.86,341.64,369.98
2022-11-13,PROD_010,177.44,150.77,165.68
2022-11-13,PROD_011,46.91,39.92,46.28
2022-11-13,PROD_012,57.11,52.59,52.78
2022-11-13,PROD_013,23.2,22.52,25.29
2022-11-13,PROD_014,42.01,35.25,39.68
2022-11-13,PROD_015,139.48,149.58,137.17
2022-11-13,PROD_016,764.97,728.81,783.53
2022-11-13,PROD_017,94.16,84.25,100.18
2022-11-13,PROD_018,72.51,62.23,73.09
2022-11-13,PROD_019,104.9,95.47,111.96
2022-11-13,PROD_020,86.13,70.44,79.75
2022-11-13,PROD_021,131.61,112.45,123.95
2022-11-13,PROD_022,20.13,19.15,20.88
2022-11-13,PROD_023,38.29,32.02,35.47
2022-11-13,PROD_024,50.64,45.28,47.41
2022-11-14,PROD_001,87.39,109.19,100.0
2022-11-14,PROD_002,120.05,109.73,120.24
2022-11-14,PROD_003,86.66,79.48,88.89
2022-11-14,PROD_004,69.19,67.9,71.71
2022-11-14,PROD_005,34.53,31.12,33.7
2022-11-14,PROD_006,71.35,59.56,63.99
2022-11-14,PROD_007,70.26,66.81,67.03
2022-11-14,PROD_008,63.99,56.8,63.68
2022-11-14,PROD_009,379.92,336.93,364.41
2022-11-14,PROD_010,177.76,153.58,163.78
2022-11-14,PROD_011,42.73,39.63,44.65
2022-11-14,PROD_012,52.94,51.8,54.04
2022-11-14,PROD_013,23.54,22.38,25.02
2022-11-14,PROD_014,37.6,36.47,42.55
2022-11-14,PROD_015,138.73,146.82,133.84
2022-11-14,PROD_016,763.14,726.16,800.49
2022-11-14,PROD_017,93.91,91.2,92.75
2022-11-14,PROD_018,67.6,65.65,71.93
2022-11-14,PROD_019,102.58,102.18,111.58
2022-11-14,PROD_020,84.97,75.6,81.24
2022-11-14,PROD_021,131.04,114.15,121.74
2022-11-14,PROD_022,19.13,18.18,19.47
2022-11-14,PROD_023,35.29,31.84,36.29
2022-11-14,PROD_024,49.95,46.76,48.74
2022-11-15,PROD_001,84.42,114.55,97.23
2022-11-15,PROD_002,116.88,114.47,119.89
2022-11-15,PROD_003,86.57,75.52,80.97
2022-11-15,PROD_004,78.37,69.16,71.83
2022-11-15,PROD_005,31.61,32.32,33.5
2022-11-15,PROD_006,60.44,59.16,67.03
2022-11-15,PROD_007,64.9,66.14,73.3
2022-11-15,PROD_008,67.33,60.29,63.05
2022-11-15,PROD_009,386.3,342.53,356.51
2022-11-15,PROD_010,180.25,152.48,168.43
2022-11-15,PROD_011,49.35,41.5,43.41
2022-11-15,PROD_012,54.37,51.22,56.43
2022-11-15,PROD_013,24.61,22.57,25.56
2022-11-15,PROD_014,41.82,36.26,40.3
2022-11-15,PROD_015,138.13,148.11,134.32
2022-11-15,PROD_016,759.28,758.11,810.83
2022-11-15,PROD_017,86.49,86.69,89.81
2022-11-15,PROD_018,71.63,61.12,69.52
2022-11-15,PROD_019,116.64,99.94,114.98
2022-11-15,PROD_020,75.51,76.65,80.75
2022-11-15,PROD_021,131.77,113.91,120.52
2022-11-15,PROD_022,19.96,18.93,20.45
2022-11-15,PROD_023,32.89,31.22,34.55
2022-11-15,PROD_024,54.62,47.93,49.51
2022-11-16,PROD_001,86.96,112.41,99.8
2022-11-16,PROD_002,115.92,114.49,123.92
2022-11-16,PROD_003,84.19,82.51,87.06
2022-11-16,PROD_004,69.88,67.26,77.48
2022-11-16,PROD_005,37.39,31.29,34.61
2022-11-16,PROD_006,60.88,59.82,62.54
2022-11-16,PROD_007,72.9,66.48,70.53
2022-11-16,PROD_008,65.54,60.31,63.97
2022-11-16,PROD_009,369.03,346.18,364.89
2022-11-16,PROD_010,183.13,151.77,168.69
2022-11-16,PROD_011,45.2,39.93,43.22
2022-11-16,PROD_012,55.17,51.75,55.38
2022-11-16,PROD_013,23.53,23.87,24.14
2022-11-16,PROD_014,41.8,36.12,40.85
2022-11-16,PROD_015,142.78,147.68,139.62
2022-11-16,PROD_016,750.82,720.6,816.45
2022-11-16,PROD_017,91.67,88.31,101.87
2022-11-16,PROD_018,73.15,63.32,70.12
2022-11-16,PROD_019,113.48,99.74,105.19
2022-11-16,PROD_020,84.63,72.29,80.95
2022-11-16,PROD_021,134.3,112.28,121.52
2022-11-16,PROD_022,19.96,18.04,20.72
2022-11-16,PROD_023,38.44,31.02,32.99
2022-11-16,PROD_024,47.98,44.58,52.08
2022-11-17,PROD_001,87.52,114.51,101.18
2022-11-17,PROD_002,116.67,111.98,122.95
2022-11-17,PROD_003,88.04,77.71,86.32
2022-11-17,PROD_004,71.95,70.54,72.12
2022-11-17,PROD_005,37.89,33.52,36.14
2022-11-17,PROD_006,65.32,59.68,67.0
2022-11-17,PROD_007,75.38,64.79,68.1
2022-11-17,PROD_008,60.04,61.37,60.01
2022-11-17,PROD_009,390.47,334.03,373.48
2022-11-17,PROD_010,182.99,153.73,167.57
2022-11-17,PROD_011,42.74,40.69,47.34
2022-11-17,PROD_012,53.58,50.13,55.57
2022-11-17,PROD_013,26.03,22.63,24.53
2022-11-17,PROD_014,37.98,37.12,40.01
2022-11-17,PROD_015,139.79,148.71,135.31
2022-11-17,PROD_016,777.9,745.11,797.59
2022-11-17,PROD_017,95.95,84.01,93.45
2022-11-17,PROD_018,70.31,63.07,65.3
2022-11-17,PROD_019,110.23,101.64,112.75
2022-11-17,PROD_020,83.41,71.16,84.77
2022-11-17,PROD_021,127.49,112.33,121.33
2022-11-17,PROD_022,18.77,18.67,20.93
2022-11-17,PROD_023,35.25,30.57,33.95
2022-11-17,PROD_024,49.53,46.33,47.46
2022-11-18,PROD_001,85.76,111.79,98.95
2022-11-18,PROD_002,115.91,113.22,123.47
2022-11-18,PROD_003,92.53,75.52,89.0
2022-11-18,PROD_004,68.66,68.01,73.8
2022-11-18,PROD_005,36.66,32.09,35.39
2022-11-18,PROD_006,59.91,63.27,61.56
2022-11-18,PROD_007,70.21,63.29,65.55
2022-11-18,PROD_008,60.97,57.36,62.64
2022-11-18,PROD_009,380.75,343.49,367.85
2022-11-18,PROD_010,180.8,153.3,164.77
2022-11-18,PROD_011,47.18,42.49,43.54
2022-11-18,PROD_012,50.6,48.6,56.83
2022-11-18,PROD_013,23.42,22.17,25.47
2022-11-18,PROD_014,40.16,37.39,38.52
2022-11-18,PROD_015,140.57,148.76,139.19
2022-11-18,PROD_016,759.54,743.36,780.63
2022-11-18,PROD_017,86.85,83.46,90.27
2022-11-18,PROD_018,71.32,64.44,68.55
2022-11-18,PROD_019,113.03,102.6,113.39
2022-11-18,PROD_020,79.81,74.06,83.0
2022-11-18,PROD_021,128.53,110.11,124.03
2022-11-18,PROD_022,20.65,18.17,19.53
2022-11-18,PROD_023,33.85,31.88,35.39
2022-11-18,PROD_024,47.56,46.29,47.9
2022-11-19,PROD_001,85.54,111.43,99.25
2022-11-19,PROD_002,117.79,113.61,120.18
2022-11-19,PROD_003,90.42,76.04,83.77
2022-11-19,PROD_004,78.18,69.2,72.01
2022-11-19,PROD_005,32.68,33.55,37.14
2022-11-19,PROD_006,62.45,58.65,62.07
2022-11-19,PROD_007,68.34,62.25,67.48
2022-11-19,PROD_008,68.85,59.28,65.05
2022-11-19,PROD_009,376.05,347.18,368.06
2022-11-19,PROD_010,181.15,156.72,165.24
2022-11-19,PROD_011,44.07,42.57,44.3
2022-11-19,PROD_012,56.75,51.45,54.85
2022-11-19,PROD_013,24.2,21.96,26.32
2022-11-19,PROD_014,41.66,35.58,38.5
2022-11-19,PROD_015,139.56,151.59,137.86
2022-11-19,PROD_016,773.67,750.34,804.57
2022-11-19,PROD_017,97.17,88.91,97.16
2022-11-19,PROD_018,73.99,66.23,66.76
2022-11-19,PROD_019,106.85,99.57,106.78
2022-11-19,PROD_020,74.3,74.26,81.5
2022-11-19,PROD_021,130.49,110.94,123.55
2022-11-19,PROD_022,20.78,18.45,20.41
2022-11-19,PROD_023,33.42,32.94,37.3
2022-11-19,PROD_024,49.11,47.9,51.24
2022-11-20,PROD_001,88.2,112.06,97.9
2022-11-20,PROD_002,120.29,109.74,125.39
2022-11-20,PROD_003,83.51,78.09,90.65
2022-11-20,PROD_004,78.0,66.39,73.75
2022-11-20,PROD_005,33.03,31.4,33.87
2022-11-20,PROD_006,69.45,60.58,64.72
2022-11-20,PROD_007,70.59,63.39,66.9
2022-11-20,PROD_008,70.09,61.95,64.48
2022-11-20,PROD_009,383.25,338.08,364.08
2022-11-20,PROD_010,180.62,156.65,169.75
2022-11-20,PROD_011,43.74,43.63,46.47
2022-11-20,PROD_012,54.57,47.65,57.92
2022-11-20,PROD_013,23.6,22.83,24.82
2022-11-20,PROD_014,42.81,37.64,40.66
2022-11-20,PROD_015,138.82,149.78,140.18
2022-11-20,PROD_016,762.5,727.77,812.8
2022-11-20,PROD_017,99.74,86.91,95.84
2022-11-20,PROD_018,69.67,64.97,69.08
2022-11-20,PROD_019,109.47,98.12,107.26
2022-11-20,PROD_020,82.3,70.2,77.43
2022-11-20,PROD_021,131.11,113.86,124.47
2022-11-20,PROD_022,20.27,18.99,18.68
2022-11-20,PROD_023,37.45,32.46,34.87
2022-11-20,PROD_024,49.14,45.9,50.5
2022-11-21,PROD_001,85.99,112.13,99.85
2022-11-21,PROD_002,115.3,111.63,126.09
2022-11-21,PROD_003,85.39,79.7,87.28
2022-11-21,PROD_004,68.51,70.53,73.67
2022-11-21,PROD_005,34.36,32.96,33.7
2022-11-21,PROD_006,62.65,59.31,62.22
2022-11-21,PROD_007,69.78,64.43,69.19
2022-11-21,PROD_008,66.25,57.14,64.06
2022-11-21,PROD_009,386.6,342.48,374.31
2022-11-21,PROD_010,177.96,150.85,168.65
2022-11-21,PROD_011,46.33,39.94,46.39
2022-11-21,PROD_012,52.3,47.92,55.49
2022-11-21,PROD_013,23.88,23.31,24.03
2022-11-21,PROD_014,41.33,35.65,41.08
2022-11-21,PROD_015,138.72,150.37,135.27
2022-11-21,PROD_016,773.57,737.51,819.97
2022-11-21,PROD_017,93.91,87.44,97.93
2022-11-21,PROD_018,69.5,66.4,73.58
2022-11-21,PROD_019,101.42,96.5,103.82
2022-11-21,PROD_020,78.72,68.62,80.94
2022-11-21,PROD_021,128.75,111.5,121.28
2022-11-21,PROD_022,19.53,18.48,18.79
2022-11-21,PROD_023,32.73,31.94,34.71
2022-11-21,PROD_024,50.18,48.35,50.32
2022-11-22,PROD_001,82.17,105.38,91.51
2022-11-22,PROD_002,111.11,102.0,112.39
2022-11-22,PROD_003,81.38,79.02,86.02
2022-11-22,PROD_004,72.07,72.36,74.06
2022-11-22,PROD_005,36.3,32.05,36.28
2022-11-22,PROD_006,63.07,56.27,68.08
2022-11-22,PROD_007,74.23,61.08,67.17
2022-11-22,PROD_008,66.87,57.68,69.59
2022-11-22,PROD_009,348.26,313.04,332.48
2022-11-22,PROD_010,165.06,142.96,153.5
2022-11-22,PROD_011,46.03,42.67,42.87
2022-11-22,PROD_012,51.85,49.95,55.15
2022-11-22,PROD_013,24.01,22.82,25.11
2022-11-22,PROD_014,40.72,36.71,38.25
2022-11-22,PROD_015,126.15,139.35,122.44
2022-11-22,PROD_016,728.49,696.45,733.44
2022-11-22,PROD_017,88.18,87.49,99.1
2022-11-22,PROD_018,72.12,61.91,73.19
2022-11-22,PROD_019,103.24,99.91,110.01
2022-11-22,PROD_020,85.66,69.9,81.87
2022-11-22,PROD_021,122.8,107.71,114.42
2022-11-22,PROD_022,18.83,18.37,20.37
2022-11-22,PROD_023,36.5,33.27,34.18
2022-11-22,PROD_024,55.02,44.08,51.1
2022-11-23,PROD_001,79.69,104.66,92.78
2022-11-23,PROD_002,108.13,105.92,114.72
2022-11-23,PROD_003,89.94,78.43,86.07
2022-11-23,PROD_004,78.81,67.79,76.97
2022-11-23,PROD_005,34.8,31.34,34.15
2022-11-23,PROD_006,61.16,58.31,67.23
2022-11-23,PROD_007,70.69,62.77,71.92
2022-11-23,PROD_008,63.5,56.15,65.37
2022-11-23,PROD_009,358.88,303.84,336.61
2022-11-23,PROD_010,165.2,142.02,158.01
2022-11-23,PROD_011,43.4,40.42,42.64
2022-11-23,PROD_012,56.07,47.95,53.1
2022-11-23,PROD_013,26.42,23.0,24.82
2022-11-23,PROD_014,39.15,36.31,41.27
2022-11-23,PROD_015,132.64,137.19,125.88
2022-11-23,PROD_016,698.64,691.54,751.8
2022-11-23,PROD_017,86.09,90.57,91.09
2022-11-23,PROD_018,65.9,61.59,70.84
2022-11-23,PROD_019,107.23,100.29,110.42
2022-11-23,PROD_020,79.99,72.02,82.9
2022-11-23,PROD_021,123.09,103.45,110.63
2022-11-23,PROD_022,19.37,18.12,20.32
2022-11-23,PROD_023,32.0,31.73,33.61
2022-11-23,PROD_024,51.11,46.35,49.78
2022-11-24,PROD_001,80.16,105.0,90.37
2022-11-24,PROD_002,110.15,101.06,113.49
2022-11-24,PROD_003,85.64,80.01,80.91
2022-11-24,PROD_004,80.03,68.0,76.54
2022-11-24,PROD_005,37.29,32.32,35.73
2022-11-24,PROD_006,65.75,59.19,65.66
2022-11-24,PROD_007,72.71,60.99,66.54
2022-11-24,PROD_008,71.08,57.54,66.2
2022-11-24,PROD_009,357.88,318.81,335.19
2022-11-24,PROD_010,165.93,141.63,157.32
2022-11-24,PROD_011,45.77,42.74,46.11
2022-11-24,PROD_012,52.69,50.27,55.73
2022-11-24,PROD_013,23.59,22.7,25.36
2022-11-24,PROD_014,39.05,37.91,37.42
2022-11-24,PROD_015,128.23,139.05,123.79
2022-11-24,PROD_016,712.35,701.34,743.07
2022-11-24,PROD_017,102.86,84.45,99.62
2022-11-24,PROD_018,66.5,66.67,65.57
2022-11-24,PROD_019,113.45,102.02,111.87
2022-11-24,PROD_020,81.89,76.72,84.34
2022-11-24,PROD_021,122.36,101.22,112.25
2022-11-24,PROD_022,18.47,19.21,20.27
2022-11-24,PROD_023,32.94,31.44,35.01
2022-11-24,PROD_024,51.51,45.98,52.42
2022-11-25,PROD_001,81.30000000000001,110.55,94.75
2022-11-25,PROD_002,114.5375,110.8375,117.6125
2022-11-25,PROD_003,75.66,70.31,79.67
2022-11-25,PROD_004,61.43,61.01,68.56
2022-11-25,PROD_005,31.17,29.1,32.45
2022-11-25,PROD_006,60.05,51.3,54.63
2022-11-25,PROD_007,59.71,55.17,60.32
2022-11-25,PROD_008,57.49,53.73,56.03
2022-11-25,PROD_009,362.575,319.08750000000003,347.29999999999995
2022-11-25,PROD_010,176.225,146.05,163.3625
2022-11-25,PROD_011,41.15,35.81,40.76
2022-11-25,PROD_012,51.54,45.2,50.23
2022-11-25,PROD_013,21.74,19.68,22.06
2022-11-25,PROD_014,34.05,32.89,35.6
2022-11-25,PROD_015,138.4125,139.07500000000002,132.8125
2022-11-25,PROD_016,730.2375000000001,701.9,744.25
2022-11-25,PROD_017,81.14,76.17,83.33
2022-11-25,PROD_018,59.54,60.13,63.51
2022-11-25,PROD_019,105.03,90.35,95.6
2022-11-25,PROD_020,68.9,67.3,70.49
2022-11-25,PROD_021,129.425,109.6,120.1375
2022-11-25,PROD_022,16.85,16.32,16.77
2022-11-25,PROD_023,29.92,27.61,31.67
2022-11-25,PROD_024,46.56,38.12,44.46
2022-11-26,PROD_001,87.9375,114.4375,105.25
2022-11-26,PROD_002,121.375,117.6,130.25
2022-11-26,PROD_003,79.81,80.78,85.18
2022-11-26,PROD_004,74.76,66.21,73.47
2022-11-26,PROD_005,32.32,33.81,33.54
2022-11-26,PROD_006,66.22,59.7,61.59
2022-11-26,PROD_007,66.59,65.68,72.28
2022-11-26,PROD_008,61.08,59.79,66.1
2022-11-26,PROD_009,396.95,364.5625,372.6125
2022-11-26,PROD_010,182.5625,157.5625,174.73749999999998
2022-11-26,PROD_011,44.15,42.47,43.36
2022-11-26,PROD_012,55.87,49.78,56.16
